,index,n_N,perc_B,k,single,wL,lazy,A4,init,Gap,Runtime,NodeCount,ObjVal,Runtime_h,Runtime_h2,ObjVal_h,ObjVal_h2
629,149,20,50.0%,1,False,0,False,False,True,61.45748984856956,3600.0949420928955,2185.0,8734.555676169579,9.948221921920776,2960.560096979141,3681.9345129887015,8734.555679215588
630,150,20,100%,1,False,0,False,True,False,1.2975712964642199,3601.095129966736,139110.0,899.4150073623499,,,,
631,151,20,100%,1,False,0,False,True,True,27.56044552870913,3600.330244064331,578.0,5233.05403093301,2.474950075149536,27.299052000045776,4768.855038157458,12003.50689684966
632,152,20,10.0%,1,False,50,False,False,False,0.0005982328988705573,159.708270072937,46909.0,1388.7711870402509,,,,
633,153,20,10.0%,1,False,50,False,False,True,14.56391040566182,3600.161713123321,15053.0,801.9591394716697,355.3320150375366,1.2619421482086182,804.750992066523,804.7509920665229
634,154,20,20.0%,1,False,50,False,False,False,0.008988441878124588,192.1384139060974,37417.0,1465.3756848706057,,,,
635,155,20,20.0%,1,False,50,False,False,True,37.37556349016501,3600.225755929947,3629.0,1119.8307631276646,600.0394780635834,35.71642804145813,1016.7565676354994,6345.386248056948
636,156,20,50.0%,1,False,50,False,False,False,0.009531311832786696,419.0665981769562,106811.0,1578.4507262199263,,,,
637,157,20,50.0%,1,False,50,False,False,True,0.12584182964922,3600.463829040528,243771.0,2055.9176689657925,39.40819692611694,1.2298109531402588,2076.210150822337,2076.210150822337
638,158,20,100%,1,False,50,False,True,False,0.02229774445675,3601.042380809784,1779334.0,1917.0297433922656,,,,
639,159,20,100%,1,False,50,False,True,True,18.9516447610634,3600.188841819763,543.0,4017.599211812864,600.0307929515839,34.58437776565552,3548.740226515317,9651.30609950626
640,160,20,10.0%,10%,False,0,False,False,False,4.248028900218828e-05,326.7186698913574,83332.0,519.3446086435431,,,,
641,161,20,10.0%,10%,False,0,False,False,True,10.0948924624956,3600.986114025116,55604.0,416.1327632414907,36.53771901130676,1.25262713432312,419.6671889881066,419.66718898810655
642,162,20,20.0%,10%,False,0,False,False,False,0.007685193501916001,667.1420409679413,88293.0,524.3632925995452,,,,
643,163,20,20.0%,10%,False,0,False,False,True,9.12957987882236,3601.44585108757,32361.0,612.3829870979596,501.6909248828888,4.190881967544556,649.343050440719,940.4411024962988
644,164,20,50.0%,10%,False,0,False,False,False,1.91938548962605,3600.414011001587,201623.0,529.4129970964591,,,,
645,165,20,50.0%,10%,False,0,False,False,True,1.52997259856801,3600.4665319919586,275351.0,1704.7340821905304,30.550713062286377,1.2245919704437256,1706.363356822565,1706.363356822565
646,166,20,100%,10%,False,0,False,True,False,2.3449162646943598,3601.0606219768524,112932.0,559.3632640047448,,,,
647,167,20,100%,10%,False,0,False,True,True,1.97895965651744,3601.672025918961,30878.0,3134.5356265130445,148.9322419166565,33.41090393066406,3154.231140108519,10334.582931591798
648,168,20,10.0%,10%,False,50,False,False,False,0.0001573161002419786,118.02006793022156,31204.0,1096.209820738795,,,,
649,169,20,10.0%,10%,False,50,False,False,True,3.78206954220797,3601.148863554001,575.0,2025.4246291391191,32.09015893936157,79.43411195278168,1975.2515710908488,2057.9055390832928
650,170,20,20.0%,10%,False,50,False,False,False,0.0008860694834006337,320.382691860199,50497.0,1139.5144873210184,,,,
651,171,20,20.0%,10%,False,50,False,False,True,15.49984254355172,3601.9581129550934,1.0,2038.6390149119063,314.1548240184784,163.60768699645996,2038.6390149119063,2038.6390149119063
652,172,20,50.0%,10%,False,50,False,False,False,0.009801524234861294,1057.357270002365,121223.0,1195.375533499567,,,,
653,173,20,50.0%,10%,False,50,False,False,True,5.7720169310235,3600.531038045883,2008.0,3881.1807330122456,31.36559295654297,198.8599500656128,3681.9345129887015,3892.1375459697615
654,174,20,100%,10%,False,50,False,True,False,0.52348045158277,3601.5075919628143,807229.0,1589.6176050675188,,,,
655,175,20,100%,10%,False,50,False,True,True,0.05566016827831,3624.2304739952087,44528.0,4746.685582065238,314.6971950531006,950.5197129249572,4768.855038157457,4762.670437770371
656,176,20,10.0%,25%,False,0,False,False,False,0.006677269035839822,90.41327404975893,64997.0,253.00772408392868,,,,
657,177,20,10.0%,25%,False,0,False,False,True,6.12781463137543,3600.1825020313263,1.0,804.5980250828127,31.13686490058899,14.573590993881226,804.750992066523,804.7509920665229
658,178,20,20.0%,25%,False,0,False,False,False,1.004873196868081e-05,891.1839339733124,191865.0,255.87159487916392,,,,
659,179,20,20.0%,25%,False,0,False,False,True,46.13436555350574,3612.400281906128,1.0,985.604581224772,306.67748284339905,1402.93666100502,1011.6059859861572,1088.0304865405285
660,180,20,50.0%,25%,False,0,False,False,False,8.62113243239045,3600.443156003952,263392.0,277.9322375352018,,,,
661,181,20,50.0%,25%,False,0,False,False,True,1.06612729260983,3602.233519077301,109478.0,2075.4554143803803,29.87032389640808,14.479855060577393,2076.210150822337,2076.210150822337
662,182,20,100%,25%,False,0,False,True,False,0.0059683287007574444,2059.592391014099,185921.0,367.2249020037797,,,,
663,183,20,100%,25%,False,0,False,True,True,13.467370531237671,3611.311374902725,1.0,3512.0913928422624,303.79047679901123,1077.434476852417,3542.554739594095,3574.3023737023746
664,184,20,10.0%,25%,False,50,False,False,False,0.0010837832432943823,55.801321029663086,5437.0,775.6995150873322,,,,
665,185,20,10.0%,25%,False,50,False,False,True,6.31531125023012,3600.344502925873,9423.0,415.9641462903704,30.68278980255127,15.004287958145142,419.66718898810666,419.6671889881066
666,186,20,20.0%,25%,False,50,False,False,False,0.0002866726057849909,236.656702041626,60838.0,793.7588193440965,,,,
667,187,20,20.0%,25%,False,50,False,False,True,45.48245080345524,3614.190742015839,1.0,624.3451184573105,310.11424589157104,165.54401683807373,649.343050440719,649.343050440719
668,188,20,50.0%,25%,False,50,False,False,False,0.009188279824609553,472.04602003097534,58754.0,802.8190984901041,,,,
669,189,20,50.0%,25%,False,50,False,False,True,1.48071809175289,3602.255290031433,240864.0,1704.9323319193204,30.588690996170044,15.171608209609984,1706.363356822565,1706.363356822565
670,190,20,100%,25%,False,50,False,True,False,0.009587753432350887,603.8339982032776,129221.0,1377.812623091224,,,,
671,191,20,100%,25%,False,50,False,True,True,8.69366739960474,3604.4400248527527,1.0,3118.893111362257,303.21268486976624,836.0096108913422,3154.231140108519,3150.815700424233
672,192,30,10.0%,1,True,0,False,False,False,0.9805006601546999,3600.092607021332,452159.0,1314.1633064400814,,,,
673,193,30,10.0%,1,True,0,False,False,True,49.04659716919437,3600.2588930130005,1610.5,2832.4340322360513,55.48790121078491,3.2106505632400513,2693.018874640717,3142.8823147823186
674,194,30,20.0%,1,True,0,False,False,False,1.551257441304,3600.1826729774475,276427.0,1333.488096100838,,,,
675,195,30,20.0%,1,True,0,False,False,True,64.67436967669025,3600.458461046219,2604.0,3099.7219865303914,60.560856103897095,1820.72199511528,2770.5636008770416,3479.5175644092506
676,196,30,50.0%,1,True,0,False,False,False,4.10212561321433,3600.5352931022644,163015.0,1382.156344528058,,,,
677,197,30,50.0%,1,True,0,False,False,True,14.100770791857489,3600.393318176269,469.0,5528.434947717127,44.284801959991455,2.6913998126983643,5225.659054455042,5698.843183229359
678,198,30,100%,1,True,0,False,True,False,1.4850443802831599,3600.683485031128,240158.0,1370.7911732497969,,,,
679,199,30,100%,1,True,0,False,True,True,45.49672659961274,3600.718194961548,2375.0,9041.504669045178,82.48882603645325,709.3694279193878,7133.229691756489,10301.880258678197
680,200,30,10.0%,1,True,50,False,False,False,0.0027024960637072066,906.6557989120485,89904.0,2343.9127542837487,,,,
681,201,30,10.0%,1,True,50,False,False,True,,,,,600.0281910896301,,876.4533378912834,
682,202,30,20.0%,1,True,50,False,False,False,1.26299007113579,3600.127095937729,300039.0,2518.718435343661,,,,
683,203,30,20.0%,1,True,50,False,False,True,40.970876061351944,3600.3631511330605,3351.0,1424.1571873508105,600.4104969501495,144.48776763677597,1115.9802659975244,621635754.154761
684,204,30,50.0%,1,True,50,False,False,False,,,,,,,,
685,205,30,50.0%,1,True,50,False,False,True,1.1463226530388801,3601.0380280017853,150425.0,2793.389483816113,93.25378012657166,2.4395551681518555,2746.3233630186323,2794.6344807387118
686,206,30,100%,1,True,50,False,True,False,0.61207824208382,3600.546043157577,165432.0,3092.8162466817234,,,,
687,207,30,100%,1,True,50,False,True,True,8.25940927911058,3600.346109867096,2440.0,4837.939730395903,600.044291973114,6.445182800292969,4668.742458404639,5681.693941841404
688,208,30,10.0%,10%,True,0,False,False,False,0.0004583648201564819,2709.2707738876343,298355.0,610.7446657877136,,,,
689,209,30,10.0%,10%,True,0,False,False,True,6.518089479691146,3600.9261223475137,119141.0,481.2144812700454,69.32711100578308,2.9215686321258545,464.5291236120152,508.5069243124376
690,210,30,20.0%,10%,True,0,False,False,False,58.33873061819389,3600.1382958889008,234181.0,1307.383541570605,,,,
691,211,30,20.0%,10%,True,0,False,False,True,2.69608922647787,3600.6748938560486,22813.0,767.1879268729433,185.3891899585724,6.50171685218811,802.4411686264231,1361.4299743250658
692,212,30,50.0%,10%,True,0,False,False,False,,,,,,,,
693,213,30,50.0%,10%,True,0,False,False,True,0.7521157522994,3600.935038089752,233234.5,2259.8632932394103,50.26226210594177,3.0876179933547974,2270.716287630871,2260.253558273565
694,214,30,100%,10%,True,0,False,True,False,1.38265237832147,3600.656117916107,46085.0,761.0788191997583,,,,
695,215,30,100%,10%,True,0,False,True,True,0.92601315007918,3602.3633670806885,47682.0,4304.286989044529,130.38138699531555,6.490576982498169,4318.904028926614,5236.786220064761
696,216,30,10.0%,10%,True,50,False,False,False,0.00011078209090619648,468.9724588394165,63754.0,1371.2129524240677,,,,
697,217,30,10.0%,10%,True,50,False,False,True,1.336573108271745,3600.803562641144,1.0,2772.366115876945,110.72367405891418,44.20756208896637,2693.018874640718,2772.366115876945
698,218,30,20.0%,10%,True,50,False,False,False,0.015240868910330002,3600.165684938431,241967.0,1526.2545131105185,,,,
699,219,30,20.0%,10%,True,50,False,False,True,40.83604553964575,3608.04584479332,1.0,2901.679363977298,600.0,2861.9165408611298,,2901.679554761616
700,220,30,50.0%,10%,True,50,False,False,False,,,,,,,,
701,221,30,50.0%,10%,True,50,False,False,True,0.56984554966184,3600.550096035004,579.0,5269.292933111422,111.20552587509157,33.49879193305969,5225.659054455043,5270.066347004875
702,222,30,100%,10%,True,50,False,True,False,5.72650709052836,3600.161980867386,23351.0,2305.5925707701645,,,,
703,223,30,100%,10%,True,50,False,True,True,18.07300080511799,3634.344722986221,1.0,7169.619114077696,600.0,2610.2016298770905,,7175.972209843963
704,224,30,10.0%,25%,True,0,False,False,False,1.747335060800201e-05,2121.5709290504456,251997.0,286.50245174924123,,,,
705,225,30,10.0%,25%,True,0,False,False,True,10.86082014646958,3600.541568994522,1.0,945.0377725407304,107.53187489509584,50.07251501083374,871.936083648721,945.9788494018114
706,226,30,20.0%,25%,True,0,False,False,False,1.7379194489216816e-05,1892.754142999649,221463.0,304.01424285411974,,,,
707,227,30,20.0%,25%,True,0,False,False,True,49.23617385704263,3606.055460214615,1.0,1085.0352409713516,600.0,2665.3626980781555,,1085.0352454012336
708,228,30,50.0%,25%,True,0,False,False,False,3.21082045976908,3600.3622992038727,200113.0,329.6837574447684,,,,
709,229,30,50.0%,25%,True,0,False,False,True,0.6845856825382299,3607.6658430099487,88930.0,2793.5457547137607,108.66202807426453,52.24217700958252,2746.323363018633,2794.6344807387118
710,230,30,100%,25%,True,0,False,True,False,3.3885780188085803,3600.6607749462128,43489.0,492.58950196493134,,,,
711,231,30,100%,25%,True,0,False,True,True,11.13247783614495,3619.667056798935,1.0,4630.152150874919,600.0,2323.35853600502,,4630.1525068495
712,232,30,10.0%,25%,True,50,False,False,False,0.001038709209641618,282.105642080307,43452.0,1038.6006272465816,,,,
713,233,30,10.0%,25%,True,50,False,False,True,4.575143057611423,3600.84366440773,993.3333333333334,478.21510141062754,109.23816514015198,45.99889945983887,464.5291236120152,479.25399630694045
714,234,30,20.0%,25%,True,50,False,False,False,0.0006830126106024445,695.2346768379211,96576.0,1056.2469739429553,,,,
715,235,30,20.0%,25%,True,50,False,False,True,43.955602332407686,3624.1534130573273,1.0,767.7675425709638,600.0,2201.861135005951,,776.2934260738807
716,236,30,50.0%,25%,True,50,False,False,False,0.14234844266877,3600.3104009628296,325843.0,1172.9015683044615,,,,
717,237,30,50.0%,25%,True,50,False,False,True,0.07659326461365774,3261.386081457138,145879.5,2247.73011337562,108.19423913955688,51.145726442337036,2270.716287630871,2260.253558273565
718,238,30,100%,25%,True,50,False,True,False,0.10223613079794,3600.5961060523987,364481.0,1995.4901656698803,,,,
719,239,30,100%,25%,True,50,False,True,True,8.680690270686881,3623.373394012451,1.0,4301.868983784419,600.0,1933.83629989624,,4311.681267070063
720,240,30,10.0%,1,False,0,False,False,False,0.009940915686279516,286.78965497016907,68626.0,1309.8977585823952,,,,
721,241,30,10.0%,1,False,0,False,False,True,1.7513375362760836e-05,167.95969009399414,106751.0,298.0382384817724,0.0202209949493408,0.0156660079956054,327.19015757131046,327.19015757131046
722,242,30,20.0%,1,False,0,False,False,False,0.004277671742979809,3488.3067281246185,178251.0,1329.2820260358076,,,,
723,243,30,20.0%,1,False,0,False,False,True,0.000764676184473043,98.9689781665802,51420.0,331.7235452954877,0.0789520740509033,0.6642861366271973,361.174962007063,560.2436887759302
724,244,30,50.0%,1,False,0,False,False,False,,,,,,,,
725,245,30,50.0%,1,False,0,False,False,True,9.864417435992611e-05,10.91675591468811,7245.0,548.0382390595714,0.019280195236206,0.0164439678192138,577.1901575713105,577.1901575713104
726,246,30,100%,1,False,0,False,True,False,0.40555187941709003,3606.439015865326,256055.0,1370.7910064027126,,,,
727,247,30,100%,1,False,0,False,True,True,1.3370682347451804e-07,43.21865487098694,1447.0,840.292635675175,0.0438098907470703,0.659174919128418,869.3049850769008,1210.3195016715206
728,248,30,10.0%,1,False,50,False,False,False,2.055998290836484e-05,970.2460000514984,81474.0,2343.912591394465,,,,
729,249,30,10.0%,1,False,50,False,False,True,1.7513375362760836e-05,175.8930859565735,106751.0,298.0382384817724,0.0234999656677246,0.0157089233398437,327.19015757131046,327.19015757131046
730,250,30,20.0%,1,False,50,False,False,False,1.14793439732296,3600.4404668807983,127999.0,2524.380117641481,,,,
731,251,30,20.0%,1,False,50,False,False,True,0.000764676184473043,98.89843702316284,51420.0,331.7235452954877,0.0794589519500732,0.6653921604156494,361.174962007063,560.2436887759302
732,252,30,50.0%,1,False,50,False,False,False,,,,,,,,
733,253,30,50.0%,1,False,50,False,False,True,0.0007888397059896286,19.14525413513184,15484.0,548.0422532650371,0.0150699615478515,0.0157639980316162,577.1901575713105,577.1901575713104
734,254,30,100%,1,False,50,False,True,False,0.18772503679995,3603.842255115509,511526.0,3092.816870043838,,,,
735,255,30,100%,1,False,50,False,True,True,1.3370682347451804e-07,43.92178392410278,1447.0,840.292635675175,0.0474271774291992,0.6655490398406982,869.3049850769008,1210.3195016715206
736,256,30,10.0%,10%,False,0,False,False,False,0.0015807458105837602,483.3379731178284,50124.0,610.7513098559589,,,,
737,257,30,10.0%,10%,False,0,False,False,True,3.33728319059086e-05,59.10678291320801,48505.0,178.32817602765837,0.1003098487854003,0.3430159091949463,203.74227966153995,859.7211024196442
738,258,30,20.0%,10%,False,0,False,False,False,0.009973229807529837,3028.785634994507,260022.0,654.2723159391868,,,,
739,259,30,20.0%,10%,False,0,False,False,True,7.101588202498325e-06,103.21268200874329,45189.0,251.6425729652424,0.2895019054412842,0.0846490859985351,299.06168735830835,369.5297194778689
740,260,30,50.0%,10%,False,0,False,False,False,,,,,,,,
741,261,30,50.0%,10%,False,0,False,False,True,0.02011441348994,3600.019515991211,3099526.0,455.18863269950657,0.3139300346374511,0.312363862991333,478.74227966154,1661.544644634338
742,262,30,100%,10%,False,0,False,True,False,0.25100764676069,3604.519548177719,211685.0,760.9828275052653,,,,
743,263,30,100%,10%,False,0,False,True,True,0.00012696811849273137,34.70475912094116,7386.0,753.157395002672,0.2215349674224853,0.083367109298706,799.0616873583085,912.341458899262
744,264,30,10.0%,10%,False,50,False,False,False,0.0002635183159415518,233.42757892608645,40000.0,1371.2133800106444,,,,
745,265,30,10.0%,10%,False,50,False,False,True,0.0003604947684288717,20.233348846435547,16131.0,298.0384789639792,0.0993061065673828,0.0336689949035644,327.19015757131046,327.19015757131046
746,266,30,20.0%,10%,False,50,False,False,False,0.007814763417044538,1713.8611159324646,147753.0,1526.254534058059,,,,
747,267,30,20.0%,10%,False,50,False,False,True,0.0,130.22657012939453,36886.0,331.7234893164234,0.9965250492095948,2.297702074050904,361.17496200706296,468.98132632813264
